Gene dn_damaging_DD dn_lof_DD mut_damaging mut_lof BF PP
COX14 0 0 1.04146e-10 2.96555312131762e-07 0.805570818750196 0.0237896560867741
COX15 0 0 4.22894e-06 1.3569616128173e-06 0.175459376774681 0.00527981307136685
COX16 0 0 1.04146e-10 4.07606549080641e-07 0.743057316582541 0.0219841283247614
COX17 0 0 1.04146e-10 1.52148881097103e-07 0.894921058860015 0.0263587449667593
COX18 0 0 2.4749e-06 8.36891864550915e-07 0.348083996918206 0.0104201966017396
COX19 0 0 1.04146e-10 1.83748210957922e-07 0.874545992560898 0.0257740912620454
COX20 0 0 8.1501e-07 2.64874637817606e-07 0.710604593126745 0.0210441860680124
COX4I1 0 0 1.63619e-06 6.2721215329119e-07 0.470828910678547 0.0140430712220246
COX4I2 0 0 1.43827e-06 5.8646766588413e-07 0.502542743868806 0.0149748118856931
COX5A 0 0 1.58282e-06 3.99035480464604e-07 0.561034847597395 0.0166886770458885
COX5B 0 0 7.20958e-07 3.58554647616345e-07 0.675204974278132 0.0200168292052617
COX6A1 0 0 7.845e-07 2.13156769657876e-07 0.741976219810821 0.0219528451154753
COX6A2 0 0 1.04146e-10 1.90256470489749e-07 0.870408311079322 0.0256552765003851
COX6B1 0 0 1.04146e-10 3.00835874549125e-07 0.803065019514998 0.0237174113431359
COX6B2 0 0 1.04146e-10 3.41891060994816e-07 0.779429756794096 0.0230354561931067
COX6C 0 0 1.04146e-10 2.90329611490604e-07 0.809229451681408 0.0238951189994517
COX7A1 0 0 1.04146e-10 4.05510104584044e-07 0.744190635813041 0.0220169205232881
COX7A2 0 0 3.68539e-07 2.89370878682795e-07 0.757087987637548 0.0223899460738723
COX7A2L 1 0 7.99219e-07 3.5494545465587e-07 14.7727226822498 0.308862919434723
COX7B2 0 0 1.04146e-10 1.83493045092292e-07 0.874708622437618 0.0257787606357604
COX7C 0 0 1.04146e-10 1.57159777076642e-07 0.891658208801703 0.0262651660909868
COX8A 0 0 1.04146e-10 9.2566707761158e-08 0.934659449936025 0.027497004319728
COX8C 0 0 1.04146e-10 9.3397118113419e-08 0.934093481086613 0.0274808114922751
CP 0 0 8.31368e-06 2.53186514762837e-06 0.0376110608593489 0.0011364825384148
CPA1 0 0 5.52226e-06 1.05168650232989e-06 0.174632226925194 0.00525505379765834
CPA2 0 0 3.50909e-06 1.16712900815079e-06 0.228281466539798 0.00685840077915739
CPA3 0 0 3.08092e-06 1.39163557258845e-06 0.209460550185473 0.00629651274359958
CPA4 0 0 4.02267e-06 1.32733850505475e-06 0.185834689382595 0.00559027511946001
CPA5 0 0 3.93601e-06 1.30438217919937e-06 0.191825658635798 0.0057694555548915
CPA6 0 0 2.2068e-06 1.70271673046673e-06 0.195710169714451 0.00588560064704339
CPAMD8 0 0 7.12506e-07 5.51179125762325e-06 0.0176077621392872 0.000532370434235096
CPB1 0 0 3.78662e-06 1.2035505232058e-06 0.211762855284791 0.00636528091561094
CPB2 0 0 3.3149e-06 1.37905808972677e-06 0.202795948964731 0.00609739230275538
CPB2-AS1 0 0 1.04146e-10 1.3382002103738e-07 0.906959476023584 0.0267038524633874
CPD 0 0 7.47717e-06 3.16072090290965e-06 0.0277363898489615 0.000838352610708485
CPE 0 0 3.81591e-06 1.34999771284248e-06 0.189585654945237 0.00570246813829803
CPEB1 0 0 1.04146e-10 1.8603346145753e-06 0.26056108223248 0.00782061276392984
CPEB2 0 0 4.766e-06 2.39724907747336e-06 0.0758819910928719 0.00229025565753306
CPEB3 0 0 3.74581e-06 1.81128762040919e-06 0.137825521536066 0.00415206081824285
CPEB4 0 0 4.04349e-06 1.88671600694047e-06 0.123930856556834 0.00373504070960505
CPED1 0 0 3.96822e-06 2.79051470483361e-06 0.0659714109440833 0.00199173219939744
CPLX1 0 0 1.04146e-10 3.98699354057066e-07 0.7478845868325 0.0221237884508985
CPLX2 0 0 1.04146e-10 4.72875306692114e-07 0.708635987590663 0.020987110369585
CPLX3 0 0 1.04146e-10 3.76940350296235e-07 0.759811182838607 0.0224686717048032
CPLX4 0 0 9.08207e-07 2.77912026678912e-07 0.692096234904191 0.0205073110224635
CPM 0 0 3.29042e-06 1.05057006752387e-06 0.25808123438722 0.00774675795235493
CPN1 0 0 5.41338e-06 9.8838125118147e-07 0.186272187302779 0.00560336217771688
CPN2 0 0 2.8403e-07 6.34293837809575e-07 0.598419955281239 0.0177809698009364
CPNE1 0 0 3.51788e-08 1.69016273342157e-06 0.292463296048617 0.00876974473793214
CPNE2 0 0 7.1654e-06 1.80441511202761e-06 0.076716830677684 0.00231539428436631
CPNE3 0 0 3.75477e-06 1.63476400476973e-06 0.156171384251198 0.00470214007894451
CPNE4 1 0 5.16393e-06 1.49604826674255e-06 2.8574393246223 0.0795631632412345
CPNE5 0 0 6.38786e-06 2.1792705781177e-06 0.0669990506309053 0.00202269474828123
CPNE6 0 0 4.62791e-06 1.88499716528207e-06 0.112035407884713 0.00337774541526661
CPNE7 0 0 7.69237e-06 1.78896365164264e-06 0.0709499531458126 0.00214171664827737
CPNE8 0 0 2.49951e-06 1.65944198525916e-06 0.191604570359055 0.00576284430096668
CPO 0 0 1.88698e-06 1.01914820550525e-06 0.338931301797336 0.0101489834876049
CPOX 0 0 4.60769e-06 1.09017495950484e-06 0.199045257928692 0.00598529660054968
CPPED1 0 0 3.4306e-06 7.86248306172305e-07 0.304791683141883 0.0091360438578134
CPQ 0 0 2.81891e-06 1.05506243914779e-06 0.2796538158806 0.0083888644619947
CPS1 0 0 1.48778e-05 3.6088374115792e-06 0.00604734218790787 0.000182905234507409
CPSF1 0 0 1.04146e-10 4.02415353574065e-06 0.0563388972454069 0.00170141333026405
CPSF2 0 0 6.21742e-06 1.76189547188313e-06 0.0929703954640352 0.00280456810986216
CPSF3 0 0 5.464e-06 1.81725512242064e-06 0.101723877191338 0.00306781773320691
CPSF3L 0 0 9.30521e-06 2.33555680857852e-06 0.0366505207803237 0.0011074903211015
CPSF4 0 0 3.29304e-06 7.70236799684405e-07 0.315926682772022 0.00946665262913726
CPSF4L 0 0 4.98379e-07 6.14615414646445e-07 0.583764936248926 0.0173530786928332
CPSF6 0 0 2.53063e-06 1.93273518941372e-06 0.156668245130428 0.00471702942006556
CPSF7 0 0 1.83787e-06 1.713826978144e-06 0.207418838215139 0.0062355203339769
CPT1A 0 0 9.5247e-06 2.61259786876195e-06 0.0290195845551255 0.00087710408759035
CPT1B 0 0 1.14523e-05 1.93901733884396e-06 0.0341756188366402 0.00103278199208145
CPT1C 0 0 5.16143e-06 2.54971584526479e-06 0.0635664091201364 0.00191926253402394
CPT2 0 0 7.01146e-06 1.07333335448839e-06 0.133210544503213 0.00401359039544576
CPVL 0 0 4.17967e-06 1.53043731067232e-06 0.156226321279975 0.00470378638896742
CPXM1 0 0 8.39565e-06 1.96183814941433e-06 0.0556968825477598 0.00168205734261706
CPXM2 0 0 7.44244e-06 1.93895585980989e-06 0.066477637315733 0.00200698492437025
CPZ 0 0 4.30982e-06 1.32040277740839e-06 0.177607591936659 0.00534411035127053
CR1 0 0 1.04146e-10 7.9734229037476e-06 0.00375286729627837 0.00011351544046328
CR1L 0 0 1.04146e-10 1.71426949744022e-06 0.289302549667431 0.00867578951129057
CR2 0 0 1.04146e-10 3.07872357230623e-06 0.109537214628286 0.00330267636225386
CRABP1 0 0 1.7614e-06 3.67751725195813e-07 0.555811689502787 0.0165358769011427
CRABP2 0 0 8.38725e-07 5.2132685010819e-07 0.587193583144109 0.0174532202933168
CRADD 0 0 1.59269e-06 4.52705844412888e-07 0.538613693236769 0.0160324247603954
CRAMP1L 0 1 3.24909e-06 2.42364410540902e-06 8.14993980771446 0.197782391702706
CRAT 0 0 6.79174e-06 1.78285542829788e-06 0.0830226934643034 0.00250523503631597
CRB1 0 1 1.04146e-10 2.92096574289463e-06 10.2194364820704 0.236145063439238
CRB2 0 0 6.5649e-06 2.43079147467649e-06 0.05433747508869 0.00164107033005613
CRB3 0 0 4.63215e-07 3.94877290769551e-07 0.68916165193185 0.0204221329930039
CRBN 0 0 3.24732e-06 1.3362208895172e-06 0.211657523431858 0.00636213493785237
CRCP 0 0 1.56163e-06 4.87535652494436e-07 0.528099480888925 0.0157243789599523
CRCT1 0 1 1.04146e-10 2.51649346007598e-07 71.4231277942947 0.683607131066677
CREB1 1 0 2.68611e-06 1.11549164103374e-06 5.95136055024788 0.152567613266286
CREB3 0 0 1.32155e-06 9.31306983076025e-07 0.399807731986473 0.0119500880542553
CREB3L1 0 0 1.94914e-06 1.13957885239196e-06 0.307271164453563 0.00920968112407208
CREB3L2 0 0 3.151e-06 1.14444159615172e-06 0.247197485743163 0.00742248815945039
CREB3L3 0 0 2.16837e-06 1.91812079884047e-06 0.168887888745927 0.00508307314466513
CREB3L4 0 0 1.74745e-06 9.330270075683e-07 0.369839010116418 0.0110642461583527
CREB5 0 0 2.89637e-06 1.27203320015651e-06 0.235884373507465 0.0070852012052324
CREBBP 7 3 2.19331e-05 6.40586946653035e-06 295946236882.834 0.999999999888302
CREBL2 0 0 6.14711e-07 5.4938615601038e-07 0.599241448886447 0.0178049443974944
CREBRF 0 0 1.29143e-06 1.41692014356415e-06 0.283234305979169 0.00849535711761311
CREBZF 0 1 2.02249e-07 6.8864890331504e-07 49.8773642978954 0.601410155735402
CREG1 0 0 1.94604e-06 4.16000131774723e-07 0.519165440571177 0.0154624774864615
CREG2 0 0 1.25332e-06 5.41099636474275e-07 0.536984568838568 0.0159847072347148
CRELD1 0 0 3.26078e-06 1.79314971756377e-06 0.152092787881182 0.00457990067118304
CRELD2 0 0 3.63372e-06 1.03913509567678e-06 0.244932010436467 0.00735496406446009
CREM 0 0 2.69318e-06 1.91116654261316e-06 0.154567489435836 0.00465407340958
CRH 0 0 1.18704e-06 2.45401775597298e-07 0.673801525444241 0.0199760543036544
CRHBP 0 0 2.61967e-06 9.99232058313525e-07 0.301656553437679 0.00904291904310019
CRHR1 0 0 3.55675e-06 1.47790103804658e-06 0.180992370956502 0.0054454018136894
CRHR1-IT1 0 0 1.04146e-10 8.67300694219885e-08 0.938647260210074 0.0276110835201436
CRHR2 0 0 3.80271e-06 1.86838250903607e-06 0.130988247063801 0.00394689756893925
CRIM1 0 0 5.31187e-06 2.35889651804107e-06 0.0709359307274079 0.00214129426971097
CRIP1 0 0 1.04146e-10 3.2683723238351e-07 0.788013093999598 0.0232832238747272
CRIP2 0 0 1.04146e-10 9.68442779705765e-07 0.494866609976643 0.0147494514905301
CRIP3 0 0 1.55034e-06 6.1285647111608e-07 0.483162219133656 0.0144056286306365
CRIPAK 0 0 1.04146e-10 1.07918847808297e-06 0.456828878541055 0.013631194414566
CRIPT 0 0 6.13619e-07 2.94706580245444e-07 0.721243318858164 0.0213525190748568
CRISP1 0 0 9.66157e-07 7.30425943739525e-07 0.493047369290881 0.0146960260499155
CRISP2 0 0 1.74559e-06 9.1439355605095e-07 0.374980165856109 0.0112163258273439
CRISP3 0 0 1.04146e-10 9.1913308652775e-07 0.512822391016847 0.0152764463086937
CRISPLD1 0 0 3.96932e-06 1.95108134814457e-06 0.11990337157213 0.00361409864114093
CRISPLD2 0 0 5.79274e-06 1.51906651728325e-06 0.119039388217937 0.00358815010482146
CRK 0 0 2.62327e-06 8.733459542849e-07 0.330182973066338 0.00988961358647839
CRKL 0 0 2.36853e-06 4.1242735122768e-07 0.482637373340605 0.0143902053777851
CRLF1 0 0 1.68169e-06 1.36185584939435e-06 0.27467662795114 0.00824079254181712
CRLF3 0 0 1.01598e-06 1.4736530035467e-06 0.285795562892078 0.00857152121829285
CRLS1 0 0 1.67795e-06 9.73507731543545e-07 0.363688930280057 0.0108822602101045
CRMP1 0 0 8.50025e-06 1.36766913486527e-06 0.08381325643812 0.00252903018336818
CRNDE 0 0 1.04146e-10 2.00748192025918e-07 0.863779889029836 0.0254648789665009
CRNKL1 0 0 5.98774e-06 2.92756773279495e-06 0.0421624514154104 0.00127383540122027
CRNN 0 0 3.43017e-07 1.04446474765585e-06 0.439979583320362 0.0131350366044246
CROCC 0 0 1.04146e-10 5.60819623017485e-06 0.0187617041847083 0.000567240064651753
CROCCP2 0 0 1.04146e-10 2.76452709231845e-07 0.817445234182107 0.0241318622406972
CROCCP3 0 0 1.04146e-10 6.4964921339628e-07 0.623311039245346 0.018506875904881
CROT 0 0 5.04218e-06 2.57478426616504e-06 0.0637487014227358 0.00192475589731585
CRP 0 0 1.09045e-06 3.17823820270895e-07 0.650459525329794 0.0192973929535433
CRTAC1 0 0 7.24315e-06 1.71204277879524e-06 0.0808924747081246 0.00244111195186804
CRTAM 0 0 1.14051e-06 9.59449786366615e-07 0.404778635083536 0.0120968689641441
CRTAP 0 0 3.81262e-06 8.20997014448855e-07 0.277885153822885 0.00833625162452269
CRTC1 0 0 3.23822e-06 1.29552815533852e-06 0.218301027900291 0.00656051947231875
CRTC2 0 0 2.1551e-06 1.78097193996169e-06 0.186753940527716 0.00561777266492161
CRTC3 0 0 2.23324e-06 1.75715446253273e-06 0.187333205263818 0.00563509942106273
CRX 0 0 1.98607e-06 5.61423249701295e-07 0.463786533699638 0.0138359295770201
CRY1 0 0 4.46859e-06 2.17522314151511e-06 0.0936179614150243 0.00282404757891698
CRY2 0 0 6.35038e-06 1.89806552575595e-06 0.0824344958778063 0.00248753014644947
CRYAA 0 0 3.32906e-06 4.176955841757e-07 0.405418460868515 0.0121157585828031
CRYAB 0 0 2.66928e-06 2.20336216664275e-07 0.526087853067754 0.0156654202276771
CRYBA1 0 0 2.19721e-06 9.4825370380797e-07 0.337468395810595 0.0101056208050042
CRYBA2 0 0 1.79804e-06 7.09339134212395e-07 0.430900866047345 0.0128674904519543
CRYBA4 0 0 1.85085e-06 1.09174997288777e-06 0.323715135309888 0.00969776812731727
CRYBB1 0 0 3.04825e-06 8.80920148402995e-07 0.304513278541197 0.00912777493141533
CRYBB2 0 0 2.56574e-06 8.68324593187905e-07 0.334795413905268 0.0100263798808369
CRYBB2P1 0 0 1.04146e-10 2.29154213679436e-07 0.846089539447191 0.0249563695579628
CRYBB3 0 0 2.62824e-06 7.9294662375894e-07 0.349654070635034 0.0104667061702585
CRYBG3 0 0 3.89639e-07 4.62273440106091e-06 0.0345577211857329 0.00104431700802316
CRYGA 0 0 1.34287e-06 7.19422403486475e-07 0.464277428335654 0.0138503713764937
CRYGB 0 0 1.4686e-06 4.95595601895613e-07 0.533885738724189 0.0158939288272504
CRYGC 0 0 1.68092e-06 4.70020616227771e-07 0.523508119440203 0.0155898005634558
CRYGD 0 0 1.17123e-06 5.74505295185735e-07 0.531951987924793 0.0158372722461865
CRYGN 0 0 1.02623e-06 5.770335427056e-07 0.545086586066764 0.0162219719525408
CRYGS 0 0 1.04146e-10 4.42904998627803e-07 0.724236115235132 0.0214392217084957
CRYL1 0 0 2.9291e-06 9.22899972535575e-07 0.301713634180636 0.00904461470630971
CRYM 0 0 2.41422e-06 7.100449043604e-07 0.38572110259273 0.0115339007915229
CRYM-AS1 0 0 1.04146e-10 8.95545657701175e-08 0.936715306957038 0.0275558195185802
CRYZ 0 0 2.50374e-06 1.11214311966811e-06 0.283841629007419 0.00851341814183135
CRYZL1 0 0 1.60601e-06 9.5812711771151e-07 0.372541914776205 0.0111442061611915
CS 0 0 4.41587e-06 1.81184867336012e-06 0.122507006648047 0.00369228702072326
CSAD 0 0 6.10813e-06 1.53996808165869e-06 0.111078158875304 0.00334898205282213
CSDC2 0 0 1.57951e-06 4.37427111482597e-07 0.545920078756725 0.0162463740014291
CSDE1 0 0 4.27401e-06 2.35213702890863e-06 0.0853803852898384 0.00257619582346694
CSE1L 0 0 7.81648e-06 2.73141057403063e-06 0.035489961231082 0.00107245862167778
CSF1 0 0 6.03289e-07 1.0698484554287e-06 0.411993947145356 0.0123098452448466
CSF1R 0 0 5.08584e-06 2.3367695105996e-06 0.0749397906323722 0.00226188266635346
CSF2 0 0 2.0964e-07 3.04271326889701e-07 0.770952781503634 0.0227906353592939
CSF2RB 1 0 9.48861e-07 1.78737890848888e-06 5.10450244994308 0.133761713748672
CSF3 0 0 5.07668e-07 4.82411810040392e-07 0.641474412599241 0.0190359030014331
CSF3R 0 0 1.88556e-06 2.23925057379413e-06 0.14125133693869 0.00425482605558839
CSGALNACT1 0 0 5.09721e-06 1.40723923769275e-06 0.145475050727584 0.00438149690524842
CSGALNACT2 0 0 4.12288e-06 1.42255279991787e-06 0.170509187643266 0.00513161949302049
CSH1 0 0 6.38517e-07 5.3745419203987e-07 0.601844009966598 0.017880890216288
CSH2 0 0 6.8912e-07 5.38465008723375e-07 0.595897647776807 0.0177073510740119
CSHL1 0 0 5.34221e-07 5.83481041881575e-07 0.593217958849102 0.0176291267559167
CSK 0 0 5.33978e-06 1.71228385867388e-06 0.112050351758841 0.00337819443476409
CSMD1 0 0 3.55036e-05 9.552941317915e-06 5.42422773255589e-06 1.64088776334934e-07
CSMD2 0 0 3.88457e-05 8.34496040018115e-06 7.86221148626348e-06 2.37840413516799e-07
CSMD3 0 0 3.09938e-05 1.01548836476056e-05 6.66659864701263e-06 2.01671837379942e-07
CSN1S1 0 0 1.04146e-10 9.6835880597801e-07 0.494896639764639 0.014750333323396
CSN1S2AP 0 0 1.04146e-10 5.264190229423e-07 0.681609005339887 0.0202028447568486
CSN1S2BP 0 0 1.04146e-10 3.11872195524964e-07 0.796640886975545 0.0235321482038318
CSN2 0 0 2.3131e-08 5.3411007790041e-07 0.674963282337158 0.0200098074845848
CSN3 0 0 1.04146e-10 3.27663819602214e-07 0.787539314239821 0.0232695509661395
CSNK1A1 0 0 1.04146e-10 1.05114160441374e-06 0.466172208947877 0.0139061106171777
CSNK1A1L 0 0 3.07667e-06 6.5656470722706e-07 0.356434143509751 0.0106674989454608
CSNK1A1P1 0 0 1.04146e-10 1.32943531970636e-07 0.907539254902177 0.0267204669152531
CSNK1D 0 0 6.46186e-06 1.19604263364516e-06 0.133903433997826 0.00403438270670833
CSNK1E 1 0 7.55011e-06 1.26849944836298e-06 2.18570638776682 0.0620192861437844
CSNK1G1 0 0 4.98843e-06 1.75337081384122e-06 0.115627854809481 0.003485676245964
CSNK1G2 0 0 7.52035e-06 9.8425266128739e-07 0.13031632976558 0.00392673106420709
CSNK1G2-AS1 0 0 1.04146e-10 8.80931492414715e-08 0.937714410405108 0.027584399904563
CSNK1G3 0 0 4.09023e-06 1.88558436173963e-06 0.123019384045797 0.00370767250868402
CSNK2A1 4 0 2.86253e-06 2.09234437483748e-06 39503.1517158084 0.999163888974838
CSNK2A2 0 0 2.11756e-06 1.50158219517557e-06 0.229742870290097 0.0069020035942685
CSNK2A3 0 0 1.04146e-10 1.49576129978918e-06 0.338426335179642 0.0101340159645668
CSNK2B 0 0 1.04146e-10 6.2561876261636e-07 0.63426818317592 0.0188260823529728
CSPG4 0 0 9.83875e-06 3.63640000114943e-06 0.0133670391569321 0.000404204062365668
CSPG5 0 0 6.59763e-07 8.4992758443258e-07 0.478030925600616 0.0142548184121057
CSPP1 1 1 2.75224e-06 4.10539065925955e-06 57.956526620133 0.636792633609758
CSRNP1 0 0 3.46474e-06 1.03361287247665e-06 0.253343179510667 0.00760561865774059
CSRNP2 0 0 4.6336e-06 1.12581687959336e-06 0.193117773348399 0.00580809220184683
CSRNP3 0 0 3.766e-06 1.67401989493718e-06 0.151535281864095 0.00456318935354164
CSRP1 0 0 2.06892e-06 6.9049546906033e-07 0.416121180166804 0.0124316285957526
CSRP2 0 0 1.62991e-06 5.5428724447982e-07 0.496972046879663 0.0148112743917952
CSRP2BP 0 0 3.36477e-06 1.74417894270003e-06 0.154656775860809 0.00465674933118698
CSRP3 0 0 1.84203e-06 5.8613931506796e-07 0.46746027676049 0.0139439984364375
CST1 0 0 3.98754e-08 2.89166469272148e-07 0.804041796642757 0.0237455740940605
CST11 0 0 2.03643e-07 3.98926249298794e-07 0.720446095990075 0.021329420584538
CST13P 0 0 1.04146e-10 1.38132901427632e-07 0.90411206749634 0.0266222473759734
CST2 0 0 3.2092e-08 5.0792238969716e-07 0.686792987842435 0.0203533702929703
CST3 0 0 2.12837e-07 3.06145861665349e-07 0.76945240837559 0.0227472907778713
CST4 0 0 4.59177e-09 3.64052941229598e-07 0.766336186587735 0.0226572533313512
CST5 0 0 5.98124e-09 3.29738620360319e-07 0.785505963899875 0.0232108657386819
CST6 0 0 2.96547e-07 3.31497936754091e-07 0.743933942535477 0.0220094933850369
CST7 0 0 7.68378e-07 3.61211142364003e-07 0.668124493050287 0.019811082820009
CST8 0 0 3.68972e-07 3.09189064548639e-07 0.746187387138061 0.022074690479879
CST9 0 0 1.04146e-10 3.23241996466304e-07 0.790077163248876 0.0233427868119183
CST9L 0 0 1.46926e-08 2.83391881865382e-07 0.811157739843921 0.0239506942218547
CSTA 0 0 1.04146e-10 3.54692863361617e-07 0.77220514584011 0.0228268122207567
CSTB 0 0 1.04146e-10 2.7910959788324e-07 0.815865705087481 0.0240863559757538
CSTF1 0 0 3.18469e-06 1.05219945835893e-06 0.262641623413426 0.00788256694637228
CSTF2T 0 0 2.40057e-06 9.6016199296908e-07 0.3226452149172 0.00966602556841735
CSTF3 0 0 5.33864e-06 2.75795378582466e-06 0.0531749185275254 0.0016060158292741
CSTF3-AS1 0 0 1.04146e-10 2.58625089768091e-07 0.828124387292503 0.0244394175500937
CSTL1 0 0 4.95903e-07 5.1313438817303e-07 0.628664956694175 0.0186628736045937
CT49 0 0 1.04146e-10 1.36531232183804e-07 0.905168445821273 0.0266525241665792
CT60 0 0 1.04146e-10 1.82444402109526e-07 0.875377296958851 0.0257979589208667
CT62 0 0 1.04146e-10 2.62048460135011e-07 0.826062783599776 0.0243800592945909
CT64 0 0 1.04146e-10 2.7214305578854e-07 0.820013939308541 0.0242058576250641
CTAGE1 0 0 1.04146e-10 1.06216700836877e-06 0.462476371698503 0.0137973833958603
CTAGE15 0 0 1.04146e-10 1.28022314245754e-06 0.395189104466047 0.0118136700482021
CTAGE4 0 0 1.04146e-10 2.50964864302771e-06 0.163962457098967 0.00493556250226619
CTAGE5 0 1 2.68608e-08 2.56728225435279e-06 13.1166340992316 0.284074039676489
CTAGE6 0 0 1.04146e-10 1.27395297550455e-06 0.396977840035972 0.0118665074723878
CTAGE9 0 0 1.04146e-10 1.24948559721679e-06 0.404036765607166 0.0120749657984723
CTBP1 1 0 5.02184e-06 1.07653854516134e-06 3.96730955835945 0.107155165589405
CTBP1-AS1 0 0 1.04146e-10 1.66180468860584e-07 0.885814770523234 0.0260975307170891
CTBP2 0 0 4.7192e-06 2.22711943614588e-06 0.0863601504912636 0.0026056814025827
CTBS 0 0 2.11568e-06 9.0679313789094e-07 0.352843686126194 0.0105611772159678
CTC1 0 0 4.41511e-06 3.33526919903169e-06 0.041510615947437 0.0012541664850732
CTCF 5 0 4.13442e-06 1.69845313967294e-06 1035492.88906216 0.999968077420124
CTCFL 0 0 3.39393e-06 2.21625044422438e-06 0.109790423833358 0.00331028564621259
CTDNEP1 0 0 1.99446e-06 7.14862184584805e-07 0.414325657795471 0.0123786513354694
CTDP1 0 0 9.30809e-06 2.27922531241174e-06 0.0381330902906439 0.00115223837520204
CTDSP1 0 0 3.78171e-06 1.03953037200119e-06 0.238569481263439 0.00716527523660423
CTDSP2 0 0 2.79279e-06 5.74059628678795e-07 0.397956722570071 0.0118954202718806
CTDSPL 0 0 3.19443e-06 5.54002129591205e-07 0.376045093717562 0.0112478214329065
CTDSPL2 0 0 2.56425e-06 1.43162380038821e-06 0.223077883165591 0.00670311424486437
