Gene dn_damaging_EPI dn_lof_EPI mut_damaging mut_lof BF PP
ADARB2 0 0 8.23308e-06 1.44960877308093e-06 0.698606747450526 0.0108706855402603
ADARB2-AS1 0 0 1.04146e-10 4.67024511547242e-08 0.997865424408419 0.0154553370643312
ADAT1 0 0 3.30271e-06 1.4690569800055e-06 0.831394047848619 0.012910249556099
ADAT2 0 0 1.34945e-06 6.0316356306092e-07 0.927156727088834 0.0143759165955093
ADAT3 0 0 1.99525e-08 4.31459968966553e-07 0.97979188867608 0.0151796561886034
ADC 0 0 3.06989e-06 1.22469556635299e-06 0.84770287397473 0.0131601673047356
ADCK1 0 0 5.95005e-06 1.33025722585184e-06 0.761603921710328 0.0118393486998098
ADCK2 0 0 3.4278e-06 1.31988167766281e-06 0.833356955392727 0.0129403360080721
ADCK3 0 0 6.33154e-06 1.47969357037589e-06 0.746265057880032 0.0116036685763491
ADCK4 0 0 6.82997e-06 1.73221278002884e-06 0.724799115431804 0.011273657683994
ADCK5 0 0 6.0015e-06 1.49766471887666e-06 0.754431844932224 0.0117291644422785
ADCY1 0 0 7.19746e-06 2.43172477374382e-06 0.692965976883327 0.0107838587419738
ADCY10 0 0 4.83702e-06 4.2372554778044e-06 0.69400116526764 0.0107997942482753
ADCY10P1 0 0 1.04146e-10 1.10383005683702e-06 0.950851365342121 0.0147378963258735
ADCY2 0 0 9.80244e-06 2.55485149696149e-06 0.628404359371762 0.0097889931054319
ADCY3 0 0 1.15324e-05 2.71719030769252e-06 0.586800030678491 0.00914682806873591
ADCY4 0 0 6.5269e-06 2.90849466632044e-06 0.694380738281927 0.0108056371992642
ADCY5 0 0 1.32721e-05 2.67953914939023e-06 0.552828691719268 0.00862186060127995
ADCY6 0 0 1.29301e-05 2.39515081216814e-06 0.566831365562086 0.00883831474323919
ADCY7 0 0 1.04146e-10 2.42127976633598e-06 0.89540535575418 0.0138904380435734
ADCY8 0 0 8.0711e-06 2.90465981357576e-06 0.657529810634544 0.010238050911222
ADCY9 0 0 9.578e-06 2.28101711311956e-06 0.641364951758443 0.00998887053809894
ADCYAP1 0 0 2.40085e-08 4.55530089594125e-07 0.978574156237471 0.0151610762114604
ADCYAP1R1 0 0 4.4357e-06 1.75196105694034e-06 0.788348217905607 0.012250003449656
ADD1 0 0 6.49175e-06 1.80390424302971e-06 0.731146439345498 0.0113712624626757
ADD2 0 0 7.8246e-06 2.65314069446892e-06 0.670938517628858 0.0104446502034052
ADD3 0 0 5.37003e-06 1.96876069582796e-06 0.755124926345641 0.0117398132899648
ADGB 0 0 1.01574e-06 4.91436833093914e-06 0.770912753484088 0.0119823231834751
ADH1A 0 0 3.2233e-06 6.23013611190045e-07 0.866563221152512 0.0134490270121777
ADH1B 0 0 3.38888e-06 6.1407495027924e-07 0.861828506860512 0.0133765273748489
ADH4 0 0 2.45266e-06 7.13766221019615e-07 0.886962022949988 0.0137612589537817
ADH5 0 0 2.74934e-06 8.2953066469576e-07 0.873024565882665 0.0135479482417848
ADH6 0 0 2.69997e-06 6.77958312105315e-07 0.880630757174412 0.0136643713069174
ADH7 0 0 2.12874e-06 7.6764488442106e-07 0.895041017235318 0.0138848645312324
ADHFE1 0 0 4.916e-06 1.27431402644204e-06 0.792087910779157 0.0123073986872534
ADI1 0 0 2.18795e-06 4.74756910388701e-07 0.905179134242003 0.0140399300851188
ADIG 0 0 1.04146e-10 2.38580386814694e-07 0.989159206911395 0.0153225578766256
ADIPOQ 0 0 2.50946e-06 4.76022983170169e-07 0.894830838427677 0.0138816492669711
ADIPOQ-AS1 0 0 1.04146e-10 9.15845252377995e-08 0.99582198197998 0.0154241755840175
ADIPOR1 0 0 2.38724e-06 8.55903120426675e-07 0.883279924054958 0.0137049139437709
ADIPOR2 0 0 2.63789e-06 1.02041655720718e-06 0.868889972349885 0.0134846511535778
ADIRF 0 0 1.04146e-10 1.91819966811922e-07 0.991273738502437 0.0153548100521249
ADK 0 0 1.77263e-06 8.9681719979949e-07 0.901130340798098 0.0139780084190183
ADM 0 0 1.82901e-06 5.57148824731845e-07 0.913375788755246 0.0141652647364344
ADM2 0 0 1.04146e-10 5.94588020163985e-07 0.973210404247014 0.0150792285502282
ADM5 0 0 1.04146e-10 4.9493436855957e-07 0.977648186302563 0.015146947433174
ADNP 0 0 2.26581e-06 2.1002491732146e-06 0.838153529611777 0.0130138477505478
ADNP2 0 0 2.66946e-06 1.46102874602532e-06 0.85064110771854 0.0132051795791885
ADO 0 0 2.15149e-06 5.2488850658019e-07 0.904282345903973 0.0140262154034769
ADORA1 0 0 3.33896e-06 4.54626645356815e-07 0.869667109503635 0.0134965490781635
ADORA2A 0 0 3.36564e-06 7.0376656224562e-07 0.859016511849649 0.0133334640585183
ADORA2A-AS1 0 0 1.04146e-10 4.06997765608678e-07 0.981581318783822 0.0152069577702259
ADORA2B 0 0 7.15917e-07 5.4946048357915e-07 0.950648195754118 0.0147347936621423
ADORA3 0 0 9.86266e-07 1.04083070655891e-06 0.920653106270168 0.0142765151483818
ADPGK 0 0 3.84598e-06 1.07939455454067e-06 0.83012124195126 0.0128907396521458
ADPGK-AS1 0 0 1.04146e-10 9.0553961206164e-08 0.995868854786407 0.0154248903930983
ADPRH 0 0 3.80005e-06 7.2378351513226e-07 0.845082105865888 0.0131200149803424
ADPRHL1 0 0 3.67742e-06 9.47712473718755e-07 0.840142373053554 0.0130443253241942
ADPRHL2 0 0 3.10464e-06 6.5830599492442e-07 0.868826279531746 0.013483676007515
ADPRM 0 0 1.91327e-06 6.02039096170825e-07 0.90877588823812 0.0140949318018264
ADRA1A 0 0 5.0949e-06 7.50756647358725e-07 0.806105063059434 0.0125224687186874
ADRA1B 0 0 3.69124e-06 5.98043946116265e-07 0.853239826476604 0.0132449872317112
ADRA1D 0 0 4.01692e-06 7.4249024306804e-07 0.837879026902425 0.0130096410491179
ADRA2A 0 0 1.04146e-10 5.8276698094509e-07 0.973735743959846 0.0150872455223689
ADRA2B 0 0 1.04146e-10 7.3078762320445e-07 0.967178352205717 0.014987166774183
ADRA2C 0 0 1.04146e-10 8.4246663418855e-07 0.962260727055037 0.0149121007562532
ADRB1 0 0 1.04146e-10 5.21924330772725e-07 0.976444234360322 0.0151285765004246
ADRB2 0 0 3.42303e-06 4.52669852478529e-07 0.867149269391452 0.0134580000512236
ADRB3 0 0 5.38707e-06 4.80192652566662e-07 0.807704371635163 0.0125470015123135
ADRBK1 0 0 5.48106e-06 2.20987965023356e-06 0.74393259407379 0.0115678206533611
ADRBK2 0 0 4.01185e-06 2.1646948032311e-06 0.785387683962056 0.0122045616856632
ADRM1 0 0 4.084e-06 8.9681848026111e-07 0.830017255544303 0.0128891456870399
ADSL 0 0 6.98363e-06 1.58648692497428e-06 0.725670005362131 0.0112870507706939
ADSS 0 0 3.92489e-06 1.24774037396576e-06 0.821462563206067 0.0127579966726351
ADSSL1 0 0 6.99087e-06 1.5819963655389e-06 0.725632463419219 0.0112864734348429
ADTRP 0 0 1.0354e-06 6.56405526496185e-07 0.935310540801819 0.0145005112984858
AEBP1 0 0 1.00262e-05 3.19019237463983e-06 0.605666713684422 0.009438139510667
AEBP2 0 0 1.04146e-10 1.44760946771961e-06 0.936053985266394 0.0145118699667809
AEN 0 0 2.11714e-06 6.7125973949101e-07 0.899358798923976 0.01395091226557
AES 0 0 1.04146e-10 8.5552519466178e-07 0.96168737926052 0.0149033480358116
AFAP1 0 0 6.70367e-06 1.99001404475875e-06 0.719542214846564 0.0111928060929829
AFAP1-AS1 0 0 1.04146e-10 4.40856535129102e-08 0.997984696784641 0.0154571558477986
AFAP1L1 0 0 6.7946e-06 2.47744892584601e-06 0.701466122239591 0.0109146932726505
AFAP1L2 0 0 7.42441e-06 1.97598366449354e-06 0.701847776250504 0.0109205668925205
AFF1 0 0 6.28942e-06 2.80618836925281e-06 0.703523404625629 0.010946353832512
AFF3 0 0 5.80357e-06 3.10608858562241e-06 0.706038697267131 0.0109850601901022
AFF4 0 0 8.56557e-06 2.92480588884428e-06 0.645529596397946 0.0100530802940601
AFG3L1P 0 0 1.04146e-10 6.2824459944275e-07 0.971716251744403 0.0150564262500763
AFG3L2 0 0 7.02005e-06 2.55613344536207e-06 0.693393090225297 0.0107904337111885
AFM 0 0 1.20205e-06 1.42087768075583e-06 0.897897941974855 0.0139285669914045
AFMID 0 0 1.68712e-06 1.17695943550741e-06 0.89239634618887 0.0138444054690281
AFP 0 0 1.77733e-06 1.68644838413218e-06 0.869098900428784 0.0134878498585104
AFTPH 0 0 2.90562e-06 1.63085743129227e-06 0.837016578010368 0.012996423951756
AGA 0 0 3.38725e-06 8.6715629819329e-07 0.851979212636749 0.013225677317869
AGAP1 0 0 1.03231e-05 2.81916516383973e-06 0.609561826368397 0.00949826075421048
AGAP11 0 0 1.04146e-10 1.48023149166594e-06 0.934662081002616 0.0144906036334758
AGAP2 0 0 7.15633e-06 3.57380478597279e-06 0.658794847388613 0.0102575460881213
AGAP3 0 0 6.8679e-06 2.33944788661718e-06 0.704060704392043 0.0109546222767457
AGAP4 0 0 3.00275e-06 1.39516127134734e-06 0.843146461238498 0.0130903572136876
AGAP5 0 0 2.80246e-06 1.47373823248489e-06 0.846135593031832 0.0131361556634973
AGAP6 0 0 3.85843e-07 1.47118472131442e-06 0.922276747859864 0.0143013327908853
AGAP7 0 0 1.04146e-10 1.24414124262382e-06 0.944783321367569 0.0146452209813092
AGAP8 0 0 1.04146e-10 1.4799773410384e-06 0.934672916845672 0.0144907691934141
AGAP9 0 0 1.04146e-10 2.67683533348356e-06 0.885037759941778 0.0137318138833305
AGBL1 0 0 3.59783e-06 3.22424283204515e-06 0.759462407796719 0.0118064513013672
AGBL2 0 0 5.03414e-06 2.65816416354823e-06 0.740540679630614 0.011515685262804
AGBL3 0 0 4.2938e-06 2.54070999214833e-06 0.764347195651444 0.01188148698464
AGBL4 0 0 2.83589e-06 1.60790508959262e-06 0.839973876983994 0.0130417433179292
AGBL5 0 0 8.37605e-06 2.67594104068383e-06 0.657284378431414 0.0102342685256645
AGER 0 0 1.30819e-06 1.79008497440797e-06 0.879572629269454 0.013648176871032
AGFG1 0 0 1.8881e-06 1.34124899771715e-06 0.879417352765213 0.0136458003504559
AGFG2 0 0 3.24581e-06 8.7702285627906e-07 0.855888701451993 0.0132855598812551
AGGF1 0 0 2.61091e-06 2.0413446271347e-06 0.830151372168462 0.0128912015049613
AGK 0 0 7.03412e-07 1.70917386167143e-06 0.902051797045745 0.0139921017223048
AGL 0 0 1.31456e-05 4.94362421497667e-06 0.500918317150504 0.00781860148089318
AGMAT 0 0 4.78154e-06 5.95240088847015e-07 0.820929931297541 0.012749829925552
AGMO 0 0 1.90301e-06 1.27332160119193e-06 0.881678839776662 0.0136804114772345
AGO1 0 0 9.13508e-06 2.91549120972816e-06 0.63292235775836 0.00985867855243435
AGO2 0 0 1.1618e-05 2.2928687570546e-06 0.596453421327693 0.00929590286633512
AGO3 0 0 7.36268e-06 2.70346163890225e-06 0.680443146249826 0.0105910438282381
AGO4 0 0 6.91145e-06 2.5778879128308e-06 0.695376974023853 0.0108209724095436
AGPAT1 0 0 3.15569e-06 9.6133072981344e-07 0.855338218990152 0.0132771284510377
AGPAT2 0 0 2.40314e-06 6.7880823355052e-07 0.889945187984136 0.0138069038664169
AGPAT3 0 0 4.51566e-06 1.16871893427378e-06 0.807308228934908 0.0125409249454657
AGPAT4 0 0 3.95847e-06 1.26313354829652e-06 0.819906960815821 0.0127341445283611
AGPAT5 0 0 1.50724e-06 1.072359047165e-06 0.902427476704439 0.0139978474762175
AGPAT6 0 0 3.52644e-06 1.35262846801707e-06 0.82920028370611 0.0128766224807434
AGPAT9 0 0 2.40947e-06 1.65734301499672e-06 0.850892358927827 0.0132090284317361
AGPHD1 0 0 2.01707e-06 8.43724091715175e-07 0.895490495229792 0.0138917404658667
AGPS 0 0 4.94141e-06 1.88426193605275e-06 0.769660541468138 0.0119630928492207
AGR2 0 0 9.22775e-07 5.7257950208252e-07 0.942671468389668 0.0146129632190934
AGR3 0 0 8.58648e-07 5.35369139203185e-07 0.946434196714619 0.0146704360123422
AGRN 0 0 8.92072e-06 4.8152397061951e-06 0.584908860216638 0.00911761796020277
AGRP 0 0 1.65372e-06 3.56157408787797e-07 0.927566913003945 0.0143821852116841
AGT 0 0 2.05717e-06 7.1369927070567e-07 0.899536127854567 0.0139536246207267
AGTPBP1 0 0 8.16774e-06 3.32633656630395e-06 0.642818251614474 0.0100112782049206
AGTR1 0 0 2.34919e-06 7.57185027162085e-07 0.888470897234348 0.0137843465166315
AGTRAP 0 0 1.04146e-10 7.74800716272995e-07 0.965237246638598 0.014957537768323
AGXT 0 0 4.07569e-06 1.01301942633627e-06 0.825871053052099 0.0128255860497296
AGXT2 0 0 3.8998e-06 1.55232851798457e-06 0.810849855809314 0.0125952485034279
AGXT2L1 0 0 4.50694e-06 1.22505721252508e-06 0.805485067463029 0.0125129578909228
AGXT2L2 0 0 4.86199e-06 9.84855010642e-07 0.8041597044548 0.0124926260041856
AHCTF1 0 0 5.84332e-06 5.74180670024985e-06 0.625371227883131 0.00974220468960057
AHCY 0 0 4.04738e-06 8.8899483487804e-07 0.831394669815907 0.0129102590895889
AHCYL1 0 0 5.21129e-06 2.10664908022896e-06 0.754631910087904 0.0117322383664363
AHCYL2 0 0 4.70052e-06 1.96504773930811e-06 0.773417207457864 0.0120207820661467
AHDC1 0 0 1.04146e-10 2.51323738571129e-06 0.89166055338513 0.0138331484742899
AHI1 0 0 4.81688e-06 3.771676101048e-06 0.709370958681918 0.0110363337340832
AHNAK 0 0 7.22893e-06 3.9485377620628e-06 0.645988097821606 0.010060148879124
AHNAK2 0 0 1.04146e-10 5.38908821480085e-06 0.782262746890619 0.0121565919326418
AHR 0 0 4.37813e-06 2.3515921313326e-06 0.76865791669834 0.0119476949094408
AHRR 0 0 3.22299e-06 1.4771288963814e-06 0.833446933658924 0.0129417151053696
AHSA1 0 0 3.395e-06 9.5728245907091e-07 0.848248265460995 0.0131685227404657
AHSA2 0 0 2.35574e-07 4.00504998050245e-07 0.973663502687258 0.015086143088668
AHSG 0 0 1.59272e-06 6.49599076297925e-07 0.917212950636449 0.0142239276452756
AHSP 0 0 1.04146e-10 2.83976649900053e-07 0.98711076286134 0.0152913116952799
AICDA 0 0 1.72993e-06 7.34469598927775e-07 0.909213671875917 0.0141016259891216
AIDA 0 0 1.16951e-06 8.2579565803236e-07 0.92368328186875 0.0143228308962986
AIF1 0 0 7.7012e-07 5.55345316915255e-07 0.948558917202407 0.0147028865288445
AIF1L 0 0 8.61924e-07 5.5094040599893e-07 0.945651236591951 0.0146584774485281
AIFM2 0 0 2.75865e-06 8.6124089546875e-07 0.871473301699961 0.0135242006669487
AIFM3 0 0 6.9023e-06 2.04529066078248e-06 0.712696113286984 0.0110874926264193
AIG1 0 0 2.08965e-06 6.3298243969441e-07 0.90181355889738 0.0139884580041083
AIM1 0 0 4.22773e-06 3.8586280863379e-06 0.721508104999375 0.011223043203367
AIM1L 0 0 4.21265e-06 3.41912137613778e-06 0.736485166600255 0.0114533428165925
AIM2 0 0 1.04146e-10 6.09588880580085e-07 0.972544165868842 0.0150690611994632
AIMP1 0 0 1.66099e-06 8.13455062045705e-07 0.908168032955224 0.0140856368836236
AIMP2 0 0 2.08356e-06 4.81806350738079e-07 0.908255976437901 0.0140869816676413
AIP 0 0 2.48538e-06 9.14755859656445e-07 0.87783992867285 0.0136216570866476
AIPL1 0 0 3.94311e-06 9.4199892820083e-07 0.832464330381951 0.0129266545317008
AIRE 0 0 2.84097e-06 1.42763564485808e-06 0.846756315047966 0.0131456656198655
AIRN 0 0 1.04146e-10 9.1490195706287e-08 0.995826272245654 0.0154242410105007
AJAP1 0 0 1.04146e-10 9.2379340849943e-07 0.958695667452446 0.0148576740764467
AJUBA 0 0 1.49857e-06 1.58544109814781e-06 0.881821192349471 0.0136825900434389
AK1 0 0 3.09358e-06 5.33278694861685e-07 0.874143197598245 0.0135650721398601
AK2 0 0 2.22742e-06 7.60112496736845e-07 0.892209947329555 0.0138415537516917
AK3 0 0 2.8311e-06 6.6254734806071e-07 0.877149656772957 0.0136110917585949
AK4 0 0 1.40542e-06 5.93503750403115e-07 0.925718580309054 0.0143539376630145
AK5 0 0 2.39235e-06 1.55523518752568e-06 0.855385277371276 0.0132778492234231
AK7 0 0 4.32845e-06 2.54881134326496e-06 0.763125223584819 0.0118627172261694
AK8 0 0 2.94382e-06 1.048226715876e-06 0.858396187060957 0.0133239638048974
AKAP1 0 0 4.13021e-06 1.94164714726321e-06 0.790085828371298 0.0122766723958601
AKAP10 0 0 3.06184e-06 1.89590164602094e-06 0.822378792947454 0.0127720447386193
AKAP11 0 0 2.73747e-06 3.04714656084458e-06 0.789396874036632 0.0122660984570753
AKAP12 0 0 1.90409e-06 2.46263195747317e-06 0.83510460324653 0.0129671215252545
AKAP13 0 0 1.04146e-10 6.1450752399882e-06 0.755845865418682 0.0117508899130882
AKAP2 0 0 5.24298e-06 1.61753206535648e-06 0.770784757646787 0.011980357574063
AKAP3 0 0 1.94376e-06 1.18311448484093e-06 0.884031840898828 0.0137164206114256
AKAP5 0 0 6.43389e-09 6.39691121198155e-07 0.970989443446218 0.0150453340280509
AKAP6 0 0 3.86164e-06 4.39440389774828e-06 0.71334731251449 0.011097510978732
AKAP7 0 0 6.74042e-07 8.96121055297595e-07 0.937121030093578 0.0145281722847556
AKAP8 0 0 9.47631e-07 1.46482883677905e-06 0.904258141158285 0.0140258452323792
AKAP8L 0 0 9.54318e-07 1.72918516131557e-06 0.893207655741517 0.0138568175069271
AKAP9 0 0 3.17396e-06 1.08812940345085e-05 0.54464168496787 0.0084952615751986
AKD1 0 0 4.61854e-06 4.62794782832022e-06 0.687083993542222 0.0106933027864652
AKIP1 0 0 1.17539e-06 5.1522186697916e-07 0.93667568168481 0.0145213683143799
AKIRIN1 0 0 2.50784e-06 6.1180636645404e-07 0.889352159021444 0.0137978303652439
AKIRIN2 0 0 2.25104e-06 1.01086271474094e-06 0.881316385040948 0.0136748644203229
AKNA 0 0 7.90947e-07 3.08559232856504e-06 0.844561734286505 0.0131120420706698
AKNAD1 0 0 1.04606e-07 2.05832031656036e-06 0.906957654715186 0.0140671280636356
AKR1A1 0 0 2.32292e-06 9.7724198070453e-07 0.880414762917343 0.0136610656012234
AKR1B1 0 0 2.13915e-06 7.51593288019785e-07 0.89536524558075 0.0138898244564542
AKR1B10 0 0 1.79689e-06 7.33885297310625e-07 0.907072968459055 0.0140688914442943
AKR1B15 0 0 1.04146e-10 8.3690270197916e-07 0.962505122355326 0.014915831644648
AKR1C1 0 0 1.4235e-06 1.21958716199681e-06 0.899062458185877 0.0139463795182495
AKR1C2 0 0 1.55718e-06 1.32121996065841e-06 0.890653229846176 0.0138177368769323
AKR1C3 0 0 1.59761e-06 1.34532833282338e-06 0.888394294855779 0.0137831744355985
AKR1C4 1 0 1.42153e-06 1.01035883411977e-06 46.3116206009545 0.421481386105584
AKR1C6P 0 0 1.04146e-10 4.53949463672638e-07 0.979479311174632 0.0151748869953022
AKR1CL1 0 0 1.04146e-10 3.94264330747799e-07 0.982152181699655 0.0152156671858804
AKR1D1 0 0 2.69382e-06 9.84145224068965e-07 0.868599502892449 0.0134802040094109
AKR1E2 0 0 2.40458e-06 1.03798246515797e-06 0.875430302320585 0.013584774269675
AKR7A2 0 0 3.33946e-06 6.7753091209522e-07 0.860846733695849 0.0133614927794218
AKR7A3 0 0 2.80372e-06 7.3636144257567e-07 0.875050895127068 0.0135789666424026
AKR7L 0 0 1.04146e-10 2.75941605245988e-07 0.987473017937997 0.0152968375398737
AKT1 0 0 4.79475e-06 1.53592875425897e-06 0.78606748243219 0.0122149964035399
AKT1S1 0 0 1.04146e-10 7.3820756971879e-07 0.966850832240504 0.014982167639415
AKT2 0 0 6.0242e-06 1.20389716216815e-06 0.763995431579908 0.0118760838845786
AKT3 0 0 3.33972e-06 1.6921339411952e-06 0.821895435940913 0.0127646337311334
AKTIP 0 0 1.61155e-06 9.54289534658395e-07 0.903939188009089 0.0140209673515154
ALAD 0 0 4.73227e-06 1.13443503516671e-06 0.802376442579052 0.0124652683450016
ALAS1 0 0 7.14446e-06 1.54967700571946e-06 0.722758812565979 0.0112422792174206
ALB 0 0 2.53145e-06 1.86621917373908e-06 0.839175640458425 0.0130295110881105
ALCAM 0 0 1.5007e-06 1.42898652582976e-06 0.888069555478147 0.01377820561815
ALDH16A1 0 0 3.57249e-06 2.48305118266631e-06 0.786254095216324 0.012217860819427
ALDH18A1 0 0 9.02919e-06 2.35924598016622e-06 0.651606181765342 0.0101467530737945
ALDH1A1 0 0 4.01165e-06 1.23502179716775e-06 0.819409474049924 0.0127265162908587
ALDH1A2 0 0 5.77021e-06 1.29266824548392e-06 0.767793456732966 0.0119344184682504
ALDH1A3 0 0 6.31155e-06 1.13469462273008e-06 0.758641574406861 0.0117938412844617
ALDH1B1 0 0 5.24944e-06 7.29279717384325e-07 0.802481868083646 0.0124668857575882
ALDH1L1 0 0 1.09484e-05 2.22808806177303e-06 0.612526025554379 0.00954400841514442
ALDH1L1-AS1 0 0 1.04146e-10 1.36533920747549e-07 0.99377975049636 0.0153930305991381
ALDH1L1-AS2 0 0 1.04146e-10 4.49418195164543e-08 0.997945671550723 0.0154565607530726
ALDH1L2 0 0 7.69857e-06 2.29093265809334e-06 0.68515709805766 0.0106636337006087
ALDH2 0 0 7.05793e-06 1.08355949772849e-06 0.740560197957463 0.0115159852848049
ALDH3A1 0 0 4.66346e-06 1.06216898602829e-06 0.806996079493823 0.012536136726942
ALDH3A2 0 0 5.21455e-06 1.22436193564899e-06 0.785526246179119 0.0122066885951333
ALDH3B2 0 0 2.595e-06 8.9181502465412e-07 0.875339053373835 0.0135833775183453
ALDH4A1 0 0 7.16304e-06 1.85763421004172e-06 0.712209702289998 0.0110800093205828
ALDH5A1 0 0 5.77843e-06 1.35738537312488e-06 0.765306673931987 0.0118962242813399
ALDH6A1 0 0 5.4808e-06 1.69762898716822e-06 0.761520003815922 0.0118380596154437
ALDH7A1 0 0 5.67468e-06 1.98675949331763e-06 0.74639342426537 0.0116056413796176
ALDH8A1 0 0 5.13865e-06 7.6982891737064e-07 0.804153856255306 0.0124925362873397
ALDH9A1 0 0 4.16242e-06 1.3657760092024e-06 0.810184484952546 0.0125850431095035
ALDOA 0 0 4.62714e-06 1.37351437076298e-06 0.796640069296412 0.0123772543061691
ALDOB 0 0 4.25583e-06 9.221897744095e-07 0.824011315817821 0.0127970743574877
ALDOC 0 0 4.55228e-06 9.57501746649355e-07 0.814067626261422 0.0126445993789823
ALG1 0 0 4.34049e-06 1.34746008988469e-06 0.805748809107977 0.0125170037506937
ALG10 0 0 3.29173e-06 7.5266896778622e-07 0.859356261368147 0.0133386672336177
ALG10B 0 0 3.27568e-06 7.46735146244485e-07 0.860079701307545 0.013349746344421
ALG11 0 0 1.04146e-10 6.75750516733835e-07 0.969611250358874 0.0150242999776885
ALG12 0 0 4.89832e-06 1.0433023187021e-06 0.800983899699394 0.0124439037918439
ALG14 0 0 1.44381e-06 6.85465186596805e-07 0.920581068493608 0.0142754140095548
ALG1L 0 0 1.28138e-06 5.9437696624149e-07 0.929780129044065 0.014416007039877
ALG1L2 0 0 1.04146e-10 6.24175359571e-07 0.971896777492241 0.0150591813142789
ALG1L9P 0 0 1.04146e-10 1.77473776414223e-07 0.991923404499264 0.0153647187452299
ALG2 0 0 4.88026e-06 8.4432422869935e-07 0.808809084863783 0.012563946687051
ALG3 0 0 1.04146e-10 1.0742447782118e-06 0.952135905647115 0.0147575124739143
ALG5 0 0 3.56509e-06 1.57874127816438e-06 0.819564806884731 0.0127288981070874
ALG6 0 0 3.72124e-06 1.29328489267003e-06 0.825711465705368 0.0128231394755065
ALG8 0 0 4.20427e-06 1.85714874846505e-06 0.791051904607337 0.0122914991670567
ALG9 0 0 3.89423e-06 2.01820265810805e-06 0.793961876695984 0.0123361570215245
ALK 0 0 5.15097e-06 3.88466801292893e-06 0.697411198937778 0.0108522840704693
