geneName dn_damaging_EPI dn_lof_EPI mut_damaging mut_lof dn_damaging_ID dn_lof_ID dn_damaging_DD dn_lof_DD dn_damaging_ASD dn_lof_ASD dn_silentCFPK_SCZ dn_damaging_SCZ dn_lof_SCZ mut_silentCFPK dn_lof_CHD dn_damaging_CHD
ACTR3B 0 0 1.04146e-10 1.36809311237716e-06 0 0 0 0 0 0 0 0 0 1.51779e-06 0 0
ACTR3C 0 0 1.21658e-06 8.09317600753625e-07 0 0 0 0 0 0 0 0 0 8.38065e-07 0 0
ACTR5 0 0 5.58683e-06 1.25844953597033e-06 0 0 0 0 0 0 0 0 0 4.62776e-06 0 0
ACTR6 0 0 3.26505e-06 1.22436617557051e-06 0 0 0 0 1 0 0 0 0 4.72038e-07 0 0
ACTR8 0 0 4.18079e-06 2.23306774721882e-06 0 0 0 0 0 0 0 0 0 1.37605e-06 0 0
ACTRT2 0 0 3.43681e-06 3.75514094332561e-07 0 0 0 0 0 0 0 0 0 2.42034e-06 0 0
ACTRT3 0 0 2.51221e-06 4.33786565824588e-07 0 0 0 0 0 0 0 0 0 1.93655e-06 0 0
ACVR1 0 0 4.07681e-06 1.41002831152995e-06 0 0 1 0 0 0 0 0 0 1.11606e-10 0 0
ACVR1B 0 0 6.33635e-06 1.55255940702862e-06 0 0 0 0 0 0 0 0 0 1.02102e-06 0 0
ACVR1C 0 0 4.02102e-06 1.45011208237514e-06 0 0 0 0 0 0 0 0 0 8.76493e-07 0 0
ACVR2A 0 0 3.17204e-06 1.30009523550187e-06 0 0 0 0 0 0 0 0 0 3.58272e-07 0 0
ACVR2B 0 0 3.95202e-06 1.42437629630485e-06 0 0 0 0 0 0 0 0 0 1.31612e-06 0 0
ACVR2B-AS1 0 0 1.04146e-10 4.87636802626346e-08 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ACVRL1 0 0 2.94548e-06 1.14730806534261e-06 0 0 0 0 0 0 0 0 0 4.6619e-08 0 0
ACY1 0 0 4.5929e-06 1.07529597118283e-06 0 0 0 0 0 0 0 0 0 1.68544e-06 0 0
ACY3 0 0 1.99288e-06 7.9149890819815e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ACYP1 0 0 1.04146e-10 2.8690970118746e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ACYP2 0 0 1.04146e-10 2.59509493065367e-07 0 0 0 0 0 0 0 0 0 5.30068e-07 0 0
ADA 0 0 4.1246e-06 1.0782123812045e-06 0 0 0 0 0 0 0 0 0 9.0488e-07 0 0
ADAD1 0 0 2.74837e-06 1.52143651727784e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAD2 0 0 3.04772e-06 1.28427635698416e-06 0 0 0 0 0 0 0 0 0 7.10064e-06 0 0
ADAL 0 0 1.4439e-06 9.27689519142255e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAM10 0 0 4.30156e-06 2.08528914115222e-06 0 0 0 0 0 0 0 0 0 3.48884e-07 0 0
ADAM11 0 0 9.11841e-06 2.86735014497929e-06 0 0 0 0 0 0 0 0 0 6.36901e-06 0 0
ADAM12 0 0 6.65018e-06 2.49079188328926e-06 0 0 0 0 0 0 0 0 0 1.9216e-06 0 0
ADAM15 0 0 2.85672e-06 3.18542626451958e-06 0 0 0 0 0 0 0 0 0 2.29034e-06 0 0
ADAM17 0 0 4.79118e-06 2.09247957248535e-06 0 0 0 0 0 0 0 0 0 9.8265e-07 0 0
ADAM18 0 0 2.2436e-06 1.70984254684415e-06 0 0 0 0 1 0 0 0 0 1.11606e-10 0 0
ADAM19 0 0 6.9063e-06 2.86255419323663e-06 0 0 0 0 0 0 0 0 0 1.01471e-06 0 0
ADAM2 0 0 1.04146e-10 1.80480735297625e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAM20 0 0 2.87414e-07 1.07698298190392e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAM20P1 0 0 1.04146e-10 4.50806975691114e-08 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAM21 0 0 1.04146e-10 1.08129722625246e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAM22 0 0 6.44518e-06 3.24793035450025e-06 0 0 0 0 0 0 0 0 0 2.64248e-06 0 0
ADAM23 0 0 5.53767e-06 2.58205836449295e-06 0 0 0 0 0 0 0 0 0 2.89128e-06 0 0
ADAM28 0 0 1.04146e-10 2.0248585404225e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAM29 0 0 1.04146e-10 1.31959019225351e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAM30 0 0 1.2737e-06 1.33253794244754e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAM32 0 0 1.04146e-10 2.37157540780005e-06 0 0 0 0 0 0 0 0 0 5.86373e-07 0 0
ADAM33 0 0 1.04146e-10 2.46118274613979e-06 0 0 0 0 0 1 0 0 0 4.85383e-06 0 0
ADAM3A 0 0 1.04146e-10 1.33606643600121e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAM5 0 0 1.04146e-10 7.3563104827814e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAM6 0 0 1.04146e-10 4.58183085831982e-08 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAM7 0 0 3.25813e-06 2.02412610987235e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAM8 0 0 1.04146e-10 2.65024538401348e-06 0 0 0 0 0 0 0 0 0 1.39557e-05 0 0
ADAM9 0 0 5.94036e-06 2.39809178375764e-06 0 0 0 0 0 0 0 0 0 8.8705e-07 0 0
ADAMDEC1 0 0 1.70766e-06 1.37795190785941e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAMTS1 0 0 1.04146e-10 1.94885626384406e-06 0 0 0 0 0 0 0 0 0 9.93631e-06 0 0
ADAMTS10 0 0 6.78328e-06 3.11987698326706e-06 0 0 0 0 0 1 0 1 0 1.21305e-05 0 0
ADAMTS12 0 0 1.30147e-05 3.48183241027949e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAMTS13 0 0 1.04146e-10 3.43310139447326e-06 0 0 0 0 0 0 0 0 0 1.26292e-05 0 0
ADAMTS14 0 0 1.2091e-05 3.55061671958489e-06 0 0 0 0 0 0 0 0 0 2.86457e-06 0 0
ADAMTS15 0 0 1.04146e-10 1.99523857459881e-06 0 0 0 0 0 0 0 0 0 1.01616e-05 0 0
ADAMTS16 0 0 1.1942e-05 3.31852181375776e-06 0 0 0 0 0 0 0 0 0 2.53646e-06 0 1
ADAMTS17 0 0 7.9134e-06 3.70568362278841e-06 0 0 1 0 0 0 0 0 0 6.57838e-06 0 0
ADAMTS18 0 0 1.14965e-05 4.43437945546521e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAMTS19 0 0 5.18424e-06 3.64926335572016e-06 0 0 1 0 0 0 0 0 0 8.37046e-06 0 0
ADAMTS2 0 0 1.21562e-05 2.97937545714288e-06 0 0 0 1 0 0 0 0 0 8.38769e-06 0 0
ADAMTS20 0 0 1.16776e-05 6.130212531619e-06 0 0 0 0 0 0 0 0 0 3.33721e-07 0 0
ADAMTS3 0 0 9.74967e-06 3.2260010039693e-06 0 0 0 0 0 0 0 1 0 1.11606e-10 0 0
ADAMTS4 0 0 5.2371e-06 1.70492149995606e-06 0 0 0 0 0 0 0 0 0 4.02169e-06 0 0
ADAMTS5 0 0 7.50061e-06 1.76626192261098e-06 0 0 0 0 0 0 0 0 0 9.8005e-06 0 0
ADAMTS6 0 0 8.80036e-06 3.29580022783831e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAMTS7 0 0 1.32416e-05 4.07270131687227e-06 0 0 0 0 1 0 0 0 0 1.64464e-05 0 0
ADAMTS8 0 0 8.91828e-06 1.69987861951187e-06 0 0 0 0 0 0 0 0 0 1.05299e-05 0 0
ADAMTS9 0 0 1.92315e-05 6.25531289339005e-06 0 0 0 0 0 1 0 0 0 2.96484e-06 0 0
ADAMTS9-AS2 0 0 1.04146e-10 2.27755414518583e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAMTSL1 0 0 3.1137e-06 4.49738914796823e-06 1 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAMTSL2 0 0 1.53207e-06 2.49733846031359e-06 0 0 0 0 0 0 0 0 0 1.39326e-05 0 1
ADAMTSL3 0 0 6.74565e-06 4.65195769123906e-06 0 0 0 0 0 0 0 0 0 7.50523e-07 0 0
ADAMTSL4 0 0 1.04146e-10 3.09581635316327e-06 0 0 0 0 0 0 0 0 0 9.59471e-06 0 0
ADAMTSL5 0 0 3.25916e-06 1.49688350467421e-06 0 0 0 0 0 0 0 0 0 4.14372e-06 0 0
ADAP1 0 0 4.31954e-06 1.39414833549323e-06 0 0 1 0 0 0 0 0 0 5.56135e-06 0 0
ADAP2 0 0 3.88898e-06 1.3613670357346e-06 1 0 0 0 0 0 0 0 0 1.23851e-06 0 0
ADAR 0 0 6.39505e-06 2.701856755079e-06 0 0 1 0 0 0 0 0 0 1.33401e-07 0 0
ADARB1 0 0 7.70205e-06 1.31457718189637e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADARB2 0 0 8.23308e-06 1.44960877308093e-06 0 0 0 0 0 0 0 0 0 2.28724e-06 0 0
ADARB2-AS1 0 0 1.04146e-10 4.67024511547242e-08 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAT1 0 0 3.30271e-06 1.4690569800055e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADAT2 0 0 1.34945e-06 6.0316356306092e-07 0 0 0 0 0 0 0 0 0 1.05792e-06 0 0
ADAT3 0 0 1.99525e-08 4.31459968966553e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADC 0 0 3.06989e-06 1.22469556635299e-06 0 0 0 0 0 0 0 0 0 1.09187e-06 0 0
ADCK1 0 0 5.95005e-06 1.33025722585184e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADCK2 0 0 3.4278e-06 1.31988167766281e-06 0 0 0 0 0 0 0 0 0 7.03212e-06 0 0
ADCK3 0 0 6.33154e-06 1.47969357037589e-06 0 0 0 0 0 0 0 0 0 6.6208e-06 0 0
ADCK4 0 0 6.82997e-06 1.73221278002884e-06 0 1 1 0 0 0 0 0 0 2.66103e-06 0 0
ADCK5 0 0 6.0015e-06 1.49766471887666e-06 0 0 0 0 0 0 0 0 0 1.1852e-07 0 0
ADCY1 0 0 7.19746e-06 2.43172477374382e-06 0 0 0 0 0 0 0 0 0 8.24289e-06 0 0
ADCY10 0 0 4.83702e-06 4.2372554778044e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADCY10P1 0 0 1.04146e-10 1.10383005683702e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADCY2 0 0 9.80244e-06 2.55485149696149e-06 0 0 1 0 0 0 0 0 0 2.29752e-06 0 0
ADCY3 0 0 1.15324e-05 2.71719030769252e-06 0 0 0 0 1 0 0 0 0 8.19026e-06 0 0
ADCY4 0 0 6.5269e-06 2.90849466632044e-06 0 0 0 0 0 0 0 0 0 5.36569e-06 0 0
ADCY5 0 0 1.32721e-05 2.67953914939023e-06 0 0 0 0 2 0 0 0 0 1.48792e-05 0 0
ADCY6 0 0 1.29301e-05 2.39515081216814e-06 0 0 1 0 0 0 0 0 0 1.90742e-06 0 0
ADCY7 0 0 1.04146e-10 2.42127976633598e-06 0 0 0 0 0 0 1 0 0 9.65137e-06 0 0
ADCY8 0 0 8.0711e-06 2.90465981357576e-06 0 0 0 0 0 0 0 0 0 2.19924e-06 0 0
ADCY9 0 0 9.578e-06 2.28101711311956e-06 0 0 1 0 0 1 0 0 0 7.32468e-06 0 0
ADCYAP1 0 0 2.40085e-08 4.55530089594125e-07 0 0 0 0 0 0 0 0 0 6.24728e-06 0 0
ADCYAP1R1 0 0 4.4357e-06 1.75196105694034e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADD1 0 0 6.49175e-06 1.80390424302971e-06 0 0 0 1 0 0 0 0 0 3.13335e-07 0 0
ADD2 0 0 7.8246e-06 2.65314069446892e-06 0 0 0 0 0 0 0 0 0 8.81569e-07 0 0
ADD3 0 0 5.37003e-06 1.96876069582796e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADGB 0 0 1.01574e-06 4.91436833093914e-06 0 0 0 0 0 0 0 0 0 6.50207e-07 0 0
ADH1A 0 0 3.2233e-06 6.23013611190045e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADH1B 0 0 3.38888e-06 6.1407495027924e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADH4 0 0 2.45266e-06 7.13766221019615e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADH5 0 0 2.74934e-06 8.2953066469576e-07 0 0 0 0 0 0 0 0 0 2.21725e-07 0 0
ADH6 0 0 2.69997e-06 6.77958312105315e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADH7 0 0 2.12874e-06 7.6764488442106e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADHFE1 0 0 4.916e-06 1.27431402644204e-06 0 0 0 0 0 0 0 0 0 6.82169e-07 0 0
ADI1 0 0 2.18795e-06 4.74756910388701e-07 0 0 0 0 0 0 0 0 0 1.1831e-06 0 0
ADIG 0 0 1.04146e-10 2.38580386814694e-07 0 0 0 0 0 0 0 0 0 5.72877e-07 0 0
ADIPOQ 0 0 2.50946e-06 4.76022983170169e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADIPOQ-AS1 0 0 1.04146e-10 9.15845252377995e-08 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADIPOR1 0 0 2.38724e-06 8.55903120426675e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADIPOR2 0 0 2.63789e-06 1.02041655720718e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADIRF 0 0 1.04146e-10 1.91819966811922e-07 0 0 0 0 0 0 0 0 0 1.36657e-06 0 0
ADK 0 0 1.77263e-06 8.9681719979949e-07 0 0 0 0 0 0 0 0 0 6.90021e-07 0 0
ADM 0 0 1.82901e-06 5.57148824731845e-07 0 0 0 0 0 0 0 0 0 4.31236e-06 0 0
ADM2 0 0 1.04146e-10 5.94588020163985e-07 0 0 0 0 0 0 0 0 0 2.70732e-06 0 0
ADM5 0 0 1.04146e-10 4.9493436855957e-07 0 0 0 0 0 0 0 0 0 3.38394e-06 0 0
ADNP 0 0 2.26581e-06 2.1002491732146e-06 0 1 1 19 0 5 0 0 0 1.11606e-10 0 0
ADNP2 0 0 2.66946e-06 1.46102874602532e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADO 0 0 2.15149e-06 5.2488850658019e-07 0 0 0 0 0 0 0 0 0 8.57997e-06 0 0
ADORA1 0 0 3.33896e-06 4.54626645356815e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADORA2A 0 0 3.36564e-06 7.0376656224562e-07 0 0 0 0 0 0 0 0 0 5.3051e-06 0 0
ADORA2A-AS1 0 0 1.04146e-10 4.06997765608678e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADORA2B 0 0 7.15917e-07 5.4946048357915e-07 0 0 0 0 0 0 0 0 0 3.66852e-06 0 0
ADORA3 0 0 9.86266e-07 1.04083070655891e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADPGK 0 0 3.84598e-06 1.07939455454067e-06 0 0 0 0 0 0 0 0 0 2.96382e-06 0 0
ADPGK-AS1 0 0 1.04146e-10 9.0553961206164e-08 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADPRH 0 0 3.80005e-06 7.2378351513226e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADPRHL1 0 0 3.67742e-06 9.47712473718755e-07 0 0 0 0 0 0 0 0 0 1.58968e-06 0 0
ADPRHL2 0 0 3.10464e-06 6.5830599492442e-07 0 0 0 0 0 0 0 0 0 2.65804e-06 0 0
ADPRM 0 0 1.91327e-06 6.02039096170825e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADRA1A 0 0 5.0949e-06 7.50756647358725e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADRA1B 0 0 3.69124e-06 5.98043946116265e-07 0 0 0 0 0 0 0 0 0 9.06434e-06 0 0
ADRA1D 0 0 4.01692e-06 7.4249024306804e-07 0 0 0 0 0 0 0 0 0 9.02399e-06 0 0
ADRA2A 0 0 1.04146e-10 5.8276698094509e-07 0 0 0 0 0 0 0 0 0 1.403e-05 0 0
ADRA2B 0 0 1.04146e-10 7.3078762320445e-07 0 0 0 0 0 0 0 0 0 8.85922e-06 0 0
ADRA2C 0 0 1.04146e-10 8.4246663418855e-07 0 0 0 0 0 0 0 0 0 1.75366e-05 0 0
ADRB1 0 0 1.04146e-10 5.21924330772725e-07 0 0 0 0 0 0 0 0 0 1.8725e-05 0 0
ADRB2 0 0 3.42303e-06 4.52669852478529e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ADRB3 0 0 5.38707e-06 4.80192652566662e-07 0 0 0 0 0 0 0 0 0 1.27716e-05 0 0
ADRBK1 0 0 5.48106e-06 2.20987965023356e-06 0 0 0 0 0 0 0 0 0 6.83435e-06 0 0
ADRBK2 0 0 4.01185e-06 2.1646948032311e-06 0 0 0 0 0 0 0 0 0 1.6566e-06 0 0
ADRM1 0 0 4.084e-06 8.9681848026111e-07 0 0 0 0 1 0 0 0 0 7.21271e-06 0 0
ADSL 0 0 6.98363e-06 1.58648692497428e-06 0 0 0 0 0 0 0 0 0 1.26607e-06 0 0
ADSS 0 0 3.92489e-06 1.24774037396576e-06 0 0 0 0 0 1 0 0 0 2.38851e-06 0 0
ADSSL1 0 0 6.99087e-06 1.5819963655389e-06 0 0 0 0 0 0 0 0 0 6.82459e-06 0 0
ADTRP 0 0 1.0354e-06 6.56405526496185e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AEBP1 0 0 1.00262e-05 3.19019237463983e-06 0 0 0 0 0 0 0 0 0 2.13818e-05 0 0
AEBP2 0 0 1.04146e-10 1.44760946771961e-06 0 0 0 0 0 0 0 0 0 8.35569e-06 0 0
AEN 0 0 2.11714e-06 6.7125973949101e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AES 0 0 1.04146e-10 8.5552519466178e-07 0 0 0 0 0 0 0 0 0 5.87058e-06 0 0
AFAP1 0 0 6.70367e-06 1.99001404475875e-06 0 0 0 0 1 0 0 0 0 3.1888e-06 0 0
AFAP1-AS1 0 0 1.04146e-10 4.40856535129102e-08 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AFAP1L1 0 0 6.7946e-06 2.47744892584601e-06 0 0 0 0 1 0 0 0 0 4.20828e-08 0 0
AFAP1L2 0 0 7.42441e-06 1.97598366449354e-06 0 0 0 0 0 0 0 0 0 2.34174e-06 0 0
AFF1 0 0 6.28942e-06 2.80618836925281e-06 0 0 0 0 0 0 0 0 0 3.84583e-08 0 0
AFF3 0 0 5.80357e-06 3.10608858562241e-06 0 0 0 0 0 0 0 0 0 3.1669e-07 0 0
AFF4 0 0 8.56557e-06 2.92480588884428e-06 0 0 0 0 0 0 0 0 0 5.04067e-07 0 0
AFG3L1P 0 0 1.04146e-10 6.2824459944275e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AFG3L2 0 0 7.02005e-06 2.55613344536207e-06 0 0 0 0 0 0 0 0 0 1.20252e-06 0 0
AFM 0 0 1.20205e-06 1.42087768075583e-06 0 0 0 0 0 1 0 0 0 1.11606e-10 0 0
AFMID 0 0 1.68712e-06 1.17695943550741e-06 0 0 0 0 0 0 0 0 0 1.42322e-07 0 0
AFP 0 0 1.77733e-06 1.68644838413218e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AFTPH 0 0 2.90562e-06 1.63085743129227e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGA 0 0 3.38725e-06 8.6715629819329e-07 0 0 0 0 0 0 0 0 0 9.48397e-07 0 0
AGAP1 0 0 1.03231e-05 2.81916516383973e-06 0 0 0 0 1 0 0 0 0 3.19395e-06 0 0
AGAP11 0 0 1.04146e-10 1.48023149166594e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGAP2 0 0 7.15633e-06 3.57380478597279e-06 0 0 0 0 0 0 0 0 0 2.18819e-05 0 0
AGAP3 0 0 6.8679e-06 2.33944788661718e-06 0 0 0 0 0 0 0 0 0 1.46883e-05 0 0
AGAP4 0 0 3.00275e-06 1.39516127134734e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGAP5 0 0 2.80246e-06 1.47373823248489e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGAP6 0 0 3.85843e-07 1.47118472131442e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGAP7 0 0 1.04146e-10 1.24414124262382e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGAP8 0 0 1.04146e-10 1.4799773410384e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGAP9 0 0 1.04146e-10 2.67683533348356e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGBL1 0 0 3.59783e-06 3.22424283204515e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGBL2 0 0 5.03414e-06 2.65816416354823e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGBL3 0 0 4.2938e-06 2.54070999214833e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGBL4 0 0 2.83589e-06 1.60790508959262e-06 0 0 0 0 0 0 0 0 0 3.64163e-07 0 0
AGBL5 0 0 8.37605e-06 2.67594104068383e-06 0 1 0 0 0 0 0 0 0 1.11606e-10 0 0
AGER 0 0 1.30819e-06 1.79008497440797e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGFG1 0 0 1.8881e-06 1.34124899771715e-06 0 0 0 0 0 0 0 0 0 1.63975e-06 0 0
AGFG2 0 0 3.24581e-06 8.7702285627906e-07 0 0 0 0 0 0 0 0 0 3.50399e-06 0 0
AGGF1 0 0 2.61091e-06 2.0413446271347e-06 0 0 0 0 0 0 0 0 0 1.96281e-06 0 0
AGK 0 0 7.03412e-07 1.70917386167143e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGL 0 0 1.31456e-05 4.94362421497667e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGMAT 0 0 4.78154e-06 5.95240088847015e-07 0 0 0 0 0 0 0 0 0 3.43658e-06 0 0
AGMO 0 0 1.90301e-06 1.27332160119193e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGO1 0 0 9.13508e-06 2.91549120972816e-06 2 0 1 0 1 0 0 0 0 5.89818e-07 0 0
AGO2 0 0 1.1618e-05 2.2928687570546e-06 3 0 0 0 0 0 0 0 0 2.77034e-06 0 0
AGO3 0 0 7.36268e-06 2.70346163890225e-06 0 0 1 0 1 0 0 0 0 2.0739e-07 0 0
AGO4 0 0 6.91145e-06 2.5778879128308e-06 0 0 0 0 0 0 0 0 0 2.35259e-07 0 0
AGPAT1 0 0 3.15569e-06 9.6133072981344e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGPAT2 0 0 2.40314e-06 6.7880823355052e-07 0 0 0 0 0 0 0 0 0 7.20039e-06 0 0
AGPAT3 0 0 4.51566e-06 1.16871893427378e-06 0 0 1 0 0 0 0 0 0 3.26233e-06 0 0
AGPAT4 0 0 3.95847e-06 1.26313354829652e-06 0 0 0 0 0 0 0 0 0 5.64538e-07 0 0
AGPAT5 0 0 1.50724e-06 1.072359047165e-06 0 0 0 0 0 0 0 0 0 1.97191e-06 0 0
AGPAT6 0 0 3.52644e-06 1.35262846801707e-06 0 0 0 0 0 0 0 0 0 1.06191e-06 0 0
AGPAT9 0 0 2.40947e-06 1.65734301499672e-06 0 0 0 0 0 0 0 0 0 1.00657e-06 0 0
AGPHD1 0 0 2.01707e-06 8.43724091715175e-07 0 0 0 0 0 1 0 0 0 1.11606e-10 0 0
AGPS 0 0 4.94141e-06 1.88426193605275e-06 0 0 0 0 0 0 0 0 0 3.32847e-06 0 0
AGR2 0 0 9.22775e-07 5.7257950208252e-07 0 0 0 0 0 0 0 0 0 2.83603e-07 0 0
AGR3 0 0 8.58648e-07 5.35369139203185e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGRN 0 0 8.92072e-06 4.8152397061951e-06 0 0 0 1 0 0 0 0 0 2.64302e-05 0 0
AGRP 0 0 1.65372e-06 3.56157408787797e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGT 0 0 2.05717e-06 7.1369927070567e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGTPBP1 0 0 8.16774e-06 3.32633656630395e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGTR1 0 0 2.34919e-06 7.57185027162085e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGTRAP 0 0 1.04146e-10 7.74800716272995e-07 0 0 0 0 0 0 0 0 0 2.18104e-07 0 0
AGXT 0 0 4.07569e-06 1.01301942633627e-06 0 0 0 0 0 0 0 0 0 3.99992e-06 0 0
AGXT2 0 0 3.8998e-06 1.55232851798457e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AGXT2L1 0 0 4.50694e-06 1.22505721252508e-06 0 0 0 0 0 0 0 0 0 5.4603e-07 0 0
AGXT2L2 0 0 4.86199e-06 9.84855010642e-07 0 0 0 0 0 0 0 0 0 5.46772e-07 0 0
AHCTF1 0 0 5.84332e-06 5.74180670024985e-06 0 0 0 0 0 0 0 0 0 6.32365e-07 0 0
AHCY 0 0 4.04738e-06 8.8899483487804e-07 0 0 0 0 0 0 0 0 0 1.59738e-07 0 0
AHCYL1 0 0 5.21129e-06 2.10664908022896e-06 0 0 0 0 0 0 0 0 0 1.33249e-06 0 0
AHCYL2 0 0 4.70052e-06 1.96504773930811e-06 0 0 0 1 0 0 0 0 0 4.89423e-06 0 0
AHDC1 0 0 1.04146e-10 2.51323738571129e-06 0 2 0 8 0 1 1 0 0 3.26654e-05 0 0
AHI1 0 0 4.81688e-06 3.771676101048e-06 0 0 0 0 1 0 0 0 0 1.11606e-10 0 0
AHNAK 0 0 7.22893e-06 3.9485377620628e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 1 0
AHNAK2 0 0 1.04146e-10 5.38908821480085e-06 0 0 0 0 0 0 0 0 0 2.23631e-05 0 0
AHR 0 0 4.37813e-06 2.3515921313326e-06 0 0 0 0 0 0 0 0 0 4.72467e-07 0 0
AHRR 0 0 3.22299e-06 1.4771288963814e-06 0 0 0 0 0 0 0 0 0 3.71641e-06 0 0
AHSA1 0 0 3.395e-06 9.5728245907091e-07 0 0 0 0 0 0 0 0 0 6.03826e-07 0 0
AHSA2 0 0 2.35574e-07 4.00504998050245e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AHSG 0 0 1.59272e-06 6.49599076297925e-07 0 0 0 0 0 0 0 0 0 1.55166e-06 0 0
AHSP 0 0 1.04146e-10 2.83976649900053e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
AICDA 0 0 1.72993e-06 7.34469598927775e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
